date	subject	eventType	object
1998-01-22	Bonnie_J._Dunbar	JOINS	STS-89
1998-01-22	Andy_Thomas	JOINS	STS-89
1998-01-22	STS-89	DEPARTS	Earth
1998-01-22	STS-89	ARRIVES	LEO
1998-01-24	Space_Shuttle_Endeavour	SUPPORTS	Mir
1998-01-24	SPACEHAB LDM	SUPPORTS	Mir
1998-01-24	Terrence_W._Wilcutt	JOINS	Mir
1998-01-24	Salizhan_Sharipov	JOINS	Mir
1998-01-24	Michael_P._Anderson	JOINS	Mir
1998-01-24	Joe_F._Edwards	JOINS	Mir
1998-01-24	James_F._Reilly	JOINS	Mir
1998-01-24	Bonnie_J._Dunbar	JOINS	Mir
1998-01-24	Andy_Thomas	JOINS	Mir
1998-01-29	Soyuz_TM-27_Spacecraft	SUPPORTS	Soyuz_TM-27
1998-01-29	Talgat_Musabayev	JOINS	Soyuz_TM-27
1998-01-29	Nikolai_Budarin	JOINS	Soyuz_TM-27
1998-01-29	L%C3%A9opold_Eyharts	JOINS	Soyuz_TM-27
1998-01-29	Soyuz_TM-27	DEPARTS	Earth
1998-01-29	Soyuz_TM-27	ARRIVES	LEO
1998-01-29	Soyuz_TM-27_Spacecraft	SUPPORTS	Mir
1998-01-29	Talgat_Musabayev	JOINS	Mir
1998-01-29	Nikolai_Budarin	JOINS	Mir
1998-01-29	L%C3%A9opold_Eyharts	JOINS	Mir
1998-01-29	Space_Shuttle_Endeavour	SUPPORTS	STS-89
1998-01-29	SPACEHAB LDM	SUPPORTS	STS-89
1998-01-29	Terrence_W._Wilcutt	JOINS	STS-89
1998-01-29	Salizhan_Sharipov	JOINS	STS-89
1998-01-29	Michael_P._Anderson	JOINS	STS-89
1998-01-29	Joe_F._Edwards	JOINS	STS-89
1998-01-29	James_F._Reilly	JOINS	STS-89
1998-01-29	David_A._Wolf	JOINS	STS-89
1998-01-29	Bonnie_J._Dunbar	JOINS	STS-89
1998-01-31	STS-89	DEPARTS	LEO
1998-01-31	STS-89	ARRIVES	Earth
1998-02-19	Soyuz_TM-26_Spacecraft	SUPPORTS	Soyuz_TM-26
1998-02-19	Pavel_Vinogradov	JOINS	Soyuz_TM-26
1998-02-19	L%C3%A9opold_Eyharts	JOINS	Soyuz_TM-26
1998-02-19	Anatoly_Solovyev	JOINS	Soyuz_TM-26
1998-02-19	Soyuz_TM-26	DEPARTS	LEO
1998-02-19	Soyuz_TM-26	ARRIVES	Earth
1998-04-17	Space_Shuttle_Columbia	SUPPORTS	STS-90
1998-04-17	Scott_D._Altman	JOINS	STS-90
1998-04-17	Richard_M._Linnehan	JOINS	STS-90
1998-04-17	Richard_A._Searfoss	JOINS	STS-90
1998-04-17	Kathryn_P._Hire	JOINS	STS-90
1998-04-17	Jay_C._Buckley	JOINS	STS-90
1998-04-17	James_A._Pawelzyk	JOINS	STS-90
1998-04-17	Dafydd_R._Williams	JOINS	STS-90
1998-04-17	STS-90	DEPARTS	Earth
1998-04-17	STS-90	ARRIVES	LEO
1998-05-03	STS-90	DEPARTS	LEO
1998-05-03	STS-90	ARRIVES	Earth
1998-06-02	Space_Shuttle_Discovery	SUPPORTS	STS-91
1998-06-02	SPACEHAB SM	SUPPORTS	STS-91
1998-06-02	Wendy_B._Lawrence	JOINS	STS-91
1998-06-02	Valery_Ryumin	JOINS	STS-91
1998-06-02	Janet_L._Kavandi	JOINS	STS-91
1998-06-02	Franklin_R._Chang-Diaz	JOINS	STS-91
1998-06-02	Dominic_L._Pudwill_Gorie	JOINS	STS-91
1998-06-02	Charles_J._Precourt	JOINS	STS-91
1998-06-02	STS-91	DEPARTS	Earth
1998-06-02	STS-91	ARRIVES	LEO
1998-06-04	Space_Shuttle_Discovery	SUPPORTS	Mir
1998-06-04	SPACEHAB SM	SUPPORTS	Mir
1998-06-04	Wendy_B._Lawrence	JOINS	Mir
1998-06-04	Valery_Ryumin	JOINS	Mir
1998-06-04	Janet_L._Kavandi	JOINS	Mir
1998-06-04	Franklin_R._Chang-Diaz	JOINS	Mir
1998-06-04	Dominic_L._Pudwill_Gorie	JOINS	Mir
1998-06-04	Charles_J._Precourt	JOINS	Mir
1998-06-08	Space_Shuttle_Discovery	SUPPORTS	STS-91
1998-06-08	SPACEHAB SM	SUPPORTS	STS-91
1998-06-08	Wendy_B._Lawrence	JOINS	STS-91
1998-06-08	Valery_Ryumin	JOINS	STS-91
1998-06-08	Janet_L._Kavandi	JOINS	STS-91
1998-06-08	Franklin_R._Chang-Diaz	JOINS	STS-91
1998-06-08	Dominic_L._Pudwill_Gorie	JOINS	STS-91
1998-06-08	Charles_J._Precourt	JOINS	STS-91
1998-06-08	Andy_Thomas	JOINS	STS-91
1998-06-12	STS-91	DEPARTS	LEO
1998-06-12	STS-91	ARRIVES	Earth
1998-08-15	Soyuz_TM-28_Spacecraft	SUPPORTS	Soyuz_TM-28
1998-08-15	Yuri_Baturin	JOINS	Soyuz_TM-28
1998-08-15	Gennady_Padalka	JOINS	Soyuz_TM-28
1998-08-15	Sergei_Avdeyev	JOINS	Soyuz_TM-28
1998-08-15	Soyuz_TM-28	DEPARTS	Earth
1998-08-15	Soyuz_TM-28	ARRIVES	LEO
1998-08-15	Soyuz_TM-28_Spacecraft	SUPPORTS	Mir
1998-08-15	Yuri_Baturin	JOINS	Mir
1998-08-15	Gennady_Padalka	JOINS	Mir
1998-08-15	Sergei_Avdeyev	JOINS	Mir
1998-08-25	Soyuz_TM-27_Spacecraft	SUPPORTS	Soyuz_TM-27
1998-08-25	Yuri_Baturin	JOINS	Soyuz_TM-27
1998-08-25	Talgat_Musabayev	JOINS	Soyuz_TM-27
1998-08-25	Nikolai_Budarin	JOINS	Soyuz_TM-27
1998-08-25	Soyuz_TM-27	DEPARTS	LEO
1998-08-25	Soyuz_TM-27	ARRIVES	Earth
1998-10-29	Space_Shuttle_Discovery	SUPPORTS	STS-95
1998-10-29	SPACEHAB SM	SUPPORTS	STS-95
1998-10-29	Steven_Lindsey	JOINS	STS-95
1998-10-29	Stephen_K._Robinson	JOINS	STS-95
1998-10-29	Scott_E._Parazynski	JOINS	STS-95
1998-10-29	Pedro_Duque	JOINS	STS-95
1998-10-29	John_Glenn	JOINS	STS-95
1998-10-29	Curtis_L._Brown	JOINS	STS-95
1998-10-29	Chiaki_Mukai	JOINS	STS-95
1998-10-29	STS-95	DEPARTS	Earth
1998-10-29	STS-95	ARRIVES	LEO
1998-11-07	STS-95	DEPARTS	LEO
1998-11-07	STS-95	ARRIVES	Earth
1998-11-20	Zarya	SUPPORTS	International_Space_Station
1998-11-20	International_Space_Station	DEPARTS	Earth
1998-11-20	International_Space_Station	ARRIVES	LEO
1998-12-04	Space_Shuttle_Endeavour	SUPPORTS	STS-88
1998-12-04	Unity	SUPPORTS	STS-88
1998-12-04	Sergei_Krikalev	JOINS	STS-88
1998-12-04	Robert_D._Cabana	JOINS	STS-88
1998-12-04	Nancy_J._Currie	JOINS	STS-88
1998-12-04	Jerry_L._Ross	JOINS	STS-88
1998-12-04	James_H._Newman	JOINS	STS-88
1998-12-04	Frederick_W._Sturckow	JOINS	STS-88
1998-12-04	STS-88	DEPARTS	Earth
1998-12-04	STS-88	ARRIVES	LEO
1998-12-06	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
1998-12-06	Unity	SUPPORTS	International_Space_Station
1998-12-06	Sergei_Krikalev	JOINS	International_Space_Station
1998-12-06	Robert_D._Cabana	JOINS	International_Space_Station
1998-12-06	Nancy_J._Currie	JOINS	International_Space_Station
1998-12-06	Jerry_L._Ross	JOINS	International_Space_Station
1998-12-06	James_H._Newman	JOINS	International_Space_Station
1998-12-06	Frederick_W._Sturckow	JOINS	International_Space_Station
1998-12-15	Space_Shuttle_Endeavour	SUPPORTS	STS-88
1998-12-15	Sergei_Krikalev	JOINS	STS-88
1998-12-15	Robert_D._Cabana	JOINS	STS-88
1998-12-15	Nancy_J._Currie	JOINS	STS-88
1998-12-15	Jerry_L._Ross	JOINS	STS-88
1998-12-15	James_H._Newman	JOINS	STS-88
1998-12-15	Frederick_W._Sturckow	JOINS	STS-88
1998-12-15	STS-88	DEPARTS	LEO
1998-12-15	STS-88	ARRIVES	Earth
1999-02-20	Soyuz_TM-29_Spacecraft	SUPPORTS	Soyuz_TM-29
1999-02-20	Viktor_Afanasyev_(cosmonaut)	JOINS	Soyuz_TM-29
1999-02-20	Jean-Pierre_Haigner%C3%A9	JOINS	Soyuz_TM-29
1999-02-20	Ivan_Bella	JOINS	Soyuz_TM-29
1999-02-20	Soyuz_TM-29	DEPARTS	Earth
1999-02-20	Soyuz_TM-29	ARRIVES	LEO
1999-02-20	Soyuz_TM-29_Spacecraft	SUPPORTS	Mir
1999-02-20	Viktor_Afanasyev_(cosmonaut)	JOINS	Mir
1999-02-20	Jean-Pierre_Haigner%C3%A9	JOINS	Mir
1999-02-20	Ivan_Bella	JOINS	Mir
1999-02-28	Soyuz_TM-28_Spacecraft	SUPPORTS	Soyuz_TM-28
1999-02-28	Gennady_Padalka	JOINS	Soyuz_TM-28
1999-02-28	Ivan_Bella	JOINS	Soyuz_TM-28
1999-02-28	Soyuz_TM-28	DEPARTS	LEO
1999-02-28	Soyuz_TM-28	ARRIVES	Earth
1999-05-27	Space_Shuttle_Discovery	SUPPORTS	STS-96
1999-05-27	Valery_Tokarev	JOINS	STS-96
1999-05-27	Tamara_E._Jernigan	JOINS	STS-96
1999-05-27	Rick_Husband	JOINS	STS-96
1999-05-27	Kent_V._Rominger	JOINS	STS-96
1999-05-27	Julie_Payette	JOINS	STS-96
1999-05-27	Ellen_Ochoa	JOINS	STS-96
1999-05-27	Daniel_T._Barry	JOINS	STS-96
1999-05-27	STS-96	DEPARTS	Earth
1999-05-27	STS-96	ARRIVES	LEO
1999-05-27	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
1999-05-27	Valery_Tokarev	JOINS	International_Space_Station
1999-05-27	Tamara_E._Jernigan	JOINS	International_Space_Station
1999-05-27	Rick_Husband	JOINS	International_Space_Station
1999-05-27	Kent_V._Rominger	JOINS	International_Space_Station
1999-05-27	Julie_Payette	JOINS	International_Space_Station
1999-05-27	Ellen_Ochoa	JOINS	International_Space_Station
1999-05-27	Daniel_T._Barry	JOINS	International_Space_Station
1999-06-06	Space_Shuttle_Discovery	SUPPORTS	STS-96
1999-06-06	Valery_Tokarev	JOINS	STS-96
1999-06-06	Tamara_E._Jernigan	JOINS	STS-96
1999-06-06	Rick_Husband	JOINS	STS-96
1999-06-06	Kent_V._Rominger	JOINS	STS-96
1999-06-06	Julie_Payette	JOINS	STS-96
1999-06-06	Ellen_Ochoa	JOINS	STS-96
1999-06-06	Daniel_T._Barry	JOINS	STS-96
1999-06-06	STS-96	DEPARTS	LEO
1999-06-06	STS-96	ARRIVES	Earth
1999-07-23	Space_Shuttle_Columbia	SUPPORTS	STS-93
1999-07-23	Steven_A._Hawley	JOINS	STS-93
1999-07-23	Michel_Tognini	JOINS	STS-93
1999-07-23	Jeffrey_S._Ashby	JOINS	STS-93
1999-07-23	Eileen_M._Collins	JOINS	STS-93
1999-07-23	Catherine_G._Coleman	JOINS	STS-93
1999-07-23	STS-93	DEPARTS	Earth
1999-07-23	STS-93	ARRIVES	LEO
1999-07-27	STS-93	DEPARTS	LEO
1999-07-27	STS-93	ARRIVES	Earth
1999-08-28	Soyuz_TM-29_Spacecraft	SUPPORTS	Soyuz_TM-29
1999-08-28	Viktor_Afanasyev_(cosmonaut)	JOINS	Soyuz_TM-29
1999-08-28	Sergei_Avdeyev	JOINS	Soyuz_TM-29
1999-08-28	Jean-Pierre_Haigner%C3%A9	JOINS	Soyuz_TM-29
1999-08-28	Soyuz_TM-29	DEPARTS	LEO
1999-08-28	Soyuz_TM-29	ARRIVES	Earth
1999-11-19	Shenzhou_1 Spacecraft	SUPPORTS	Shenzhou_1
1999-11-19	Shenzhou_1	DEPARTS	Earth
1999-11-19	Shenzhou_1	ARRIVES	LEO
1999-11-20	Shenzhou_1	DEPARTS	LEO
1999-11-20	Shenzhou_1	ARRIVES	Earth
1999-12-19	Space_Shuttle_Discovery	SUPPORTS	STS-103
1999-12-19	Steven_L._Smith	JOINS	STS-103
1999-12-19	Scott_Kelly_(astronaut)	JOINS	STS-103
1999-12-19	John_M._Grunsfeld	JOINS	STS-103
1999-12-19	Jean-Fran%C3%A7ois_Clervoy	JOINS	STS-103
1999-12-19	Curtis_L._Brown	JOINS	STS-103
1999-12-19	Claude_Nicollier	JOINS	STS-103
1999-12-19	C._Michael_Foale	JOINS	STS-103
1999-12-19	STS-103	DEPARTS	Earth
1999-12-19	STS-103	ARRIVES	LEO
1999-12-27	STS-103	DEPARTS	LEO
1999-12-27	STS-103	ARRIVES	Earth
2000-02-11	Space_Shuttle_Endeavour	SUPPORTS	STS-99
2000-02-11	Mamoru_Mohri	JOINS	STS-99
2000-02-11	Kevin_R._Kregel	JOINS	STS-99
2000-02-11	Janice_E._Voss	JOINS	STS-99
2000-02-11	Janet_L._Kavandi	JOINS	STS-99
2000-02-11	Gerhard_Thiele	JOINS	STS-99
2000-02-11	Dominic_L._Pudwill_Gorie	JOINS	STS-99
2000-02-11	STS-99	DEPARTS	Earth
2000-02-11	STS-99	ARRIVES	LEO
2000-02-22	STS-99	DEPARTS	LEO
2000-02-22	STS-99	ARRIVES	Earth
2000-04-04	Soyuz_TM-30_Spacecraft	SUPPORTS	Soyuz_TM-30
2000-04-04	Sergei_Zalyotin	JOINS	Soyuz_TM-30
2000-04-04	Aleksandr_Kaleri	JOINS	Soyuz_TM-30
2000-04-04	Soyuz_TM-30	DEPARTS	Earth
2000-04-04	Soyuz_TM-30	ARRIVES	LEO
2000-04-04	Soyuz_TM-30_Spacecraft	SUPPORTS	Mir
2000-04-04	Sergei_Zalyotin	JOINS	Mir
2000-04-04	Aleksandr_Kaleri	JOINS	Mir
2000-05-19	Space_Shuttle_Atlantis	SUPPORTS	STS-101
2000-05-19	SPACEHAB LDM	SUPPORTS	STS-101
2000-05-19	Yuri_Usachev	JOINS	STS-101
2000-05-19	Susan_Helms	JOINS	STS-101
2000-05-19	Scott_J._Horowitz	JOINS	STS-101
2000-05-19	Mary_E._Weber	JOINS	STS-101
2000-05-19	Jeffrey_Williams_(astronaut)	JOINS	STS-101
2000-05-19	James_S._Voss	JOINS	STS-101
2000-05-19	James_D._Halsell	JOINS	STS-101
2000-05-19	STS-101	DEPARTS	Earth
2000-05-19	STS-101	ARRIVES	LEO
2000-05-20	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2000-05-20	SPACEHAB LDM	SUPPORTS	International_Space_Station
2000-05-20	Yuri_Usachev	JOINS	International_Space_Station
2000-05-20	Susan_Helms	JOINS	International_Space_Station
2000-05-20	Scott_J._Horowitz	JOINS	International_Space_Station
2000-05-20	Mary_E._Weber	JOINS	International_Space_Station
2000-05-20	Jeffrey_Williams_(astronaut)	JOINS	International_Space_Station
2000-05-20	James_S._Voss	JOINS	International_Space_Station
2000-05-20	James_D._Halsell	JOINS	International_Space_Station
2000-05-26	Space_Shuttle_Atlantis	SUPPORTS	STS-101
2000-05-26	SPACEHAB LDM	SUPPORTS	STS-101
2000-05-26	Yuri_Usachev	JOINS	STS-101
2000-05-26	Susan_Helms	JOINS	STS-101
2000-05-26	Scott_J._Horowitz	JOINS	STS-101
2000-05-26	Mary_E._Weber	JOINS	STS-101
2000-05-26	Jeffrey_Williams_(astronaut)	JOINS	STS-101
2000-05-26	James_S._Voss	JOINS	STS-101
2000-05-26	James_D._Halsell	JOINS	STS-101
2000-05-29	STS-101	DEPARTS	LEO
2000-05-29	STS-101	ARRIVES	Earth
2000-06-16	Soyuz_TM-30_Spacecraft	SUPPORTS	Soyuz_TM-30
2000-06-16	Sergei_Zalyotin	JOINS	Soyuz_TM-30
2000-06-16	Aleksandr_Kaleri	JOINS	Soyuz_TM-30
2000-06-16	Soyuz_TM-30	DEPARTS	LEO
2000-06-16	Soyuz_TM-30	ARRIVES	Earth
2000-07-12	Zvezda	SUPPORTS	Zvezda_(ISS_module)
2000-07-12	Zvezda_(ISS_module)	DEPARTS	Earth
2000-07-12	Zvezda_(ISS_module)	ARRIVES	LEO
2000-07-26	Zvezda	SUPPORTS	International_Space_Station
2000-07-26	Zvezda_(ISS_module)	ENDS	
2000-09-08	Space_Shuttle_Atlantis	SUPPORTS	STS-106
2000-09-08	SPACEHAB LDM	SUPPORTS	STS-106
2000-09-08	Yuri_Malenchenko	JOINS	STS-106
2000-09-08	Terrence_W._Wilcutt	JOINS	STS-106
2000-09-08	Scott_D._Altman	JOINS	STS-106
2000-09-08	Richard_Mastracchio	JOINS	STS-106
2000-09-08	Edward_T._Lu	JOINS	STS-106
2000-09-08	Daniel_C._Burbank	JOINS	STS-106
2000-09-08	Boris_Morukov	JOINS	STS-106
2000-09-08	STS-106	DEPARTS	Earth
2000-09-08	STS-106	ARRIVES	LEO
2000-09-10	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2000-09-10	SPACEHAB LDM	SUPPORTS	International_Space_Station
2000-09-10	Yuri_Malenchenko	JOINS	International_Space_Station
2000-09-10	Terrence_W._Wilcutt	JOINS	International_Space_Station
2000-09-10	Scott_D._Altman	JOINS	International_Space_Station
2000-09-10	Richard_Mastracchio	JOINS	International_Space_Station
2000-09-10	Edward_T._Lu	JOINS	International_Space_Station
2000-09-10	Daniel_C._Burbank	JOINS	International_Space_Station
2000-09-10	Boris_Morukov	JOINS	International_Space_Station
2000-09-18	SPACEHAB LDM	SUPPORTS	STS-106
2000-09-18	Space_Shuttle_Atlantis	SUPPORTS	STS-106
2000-09-18	Yuri_Malenchenko	JOINS	STS-106
2000-09-18	Terrence_W._Wilcutt	JOINS	STS-106
2000-09-18	Scott_D._Altman	JOINS	STS-106
2000-09-18	Richard_Mastracchio	JOINS	STS-106
2000-09-18	Edward_T._Lu	JOINS	STS-106
2000-09-18	Daniel_C._Burbank	JOINS	STS-106
2000-09-18	Boris_Morukov	JOINS	STS-106
2000-09-19	STS-106	DEPARTS	LEO
2000-09-19	STS-106	ARRIVES	Earth
2000-10-11	Space_Shuttle_Discovery	SUPPORTS	STS-92
2000-10-11	William_S._McArthur	JOINS	STS-92
2000-10-11	Peter_J._Wisoff	JOINS	STS-92
2000-10-11	Pamela_A._Melroy	JOINS	STS-92
2000-10-11	Michael_E._Lopez-Alegria	JOINS	STS-92
2000-10-11	Leroy_Chiao	JOINS	STS-92
2000-10-11	Koichi_Wakata	JOINS	STS-92
2000-10-11	Brian_Duffy_(astronaut)	JOINS	STS-92
2000-10-11	STS-92	DEPARTS	Earth
2000-10-11	STS-92	ARRIVES	LEO
2000-10-11	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2000-10-11	William_S._McArthur	JOINS	International_Space_Station
2000-10-11	Peter_J._Wisoff	JOINS	International_Space_Station
2000-10-11	Pamela_A._Melroy	JOINS	International_Space_Station
2000-10-11	Michael_E._Lopez-Alegria	JOINS	International_Space_Station
2000-10-11	Leroy_Chiao	JOINS	International_Space_Station
2000-10-11	Koichi_Wakata	JOINS	International_Space_Station
2000-10-11	Brian_Duffy_(astronaut)	JOINS	International_Space_Station
2000-10-24	Space_Shuttle_Discovery	SUPPORTS	STS-92
2000-10-24	William_S._McArthur	JOINS	STS-92
2000-10-24	Peter_J._Wisoff	JOINS	STS-92
2000-10-24	Pamela_A._Melroy	JOINS	STS-92
2000-10-24	Michael_E._Lopez-Alegria	JOINS	STS-92
2000-10-24	Leroy_Chiao	JOINS	STS-92
2000-10-24	Koichi_Wakata	JOINS	STS-92
2000-10-24	Brian_Duffy_(astronaut)	JOINS	STS-92
2000-10-24	STS-92	DEPARTS	LEO
2000-10-24	STS-92	ARRIVES	Earth
2000-10-31	Soyuz_TM-31_Spacecraft	SUPPORTS	Soyuz_TM-31
2000-10-31	Yuri_Gidzenko	JOINS	Soyuz_TM-31
2000-10-31	William_M._Shepherd	JOINS	Soyuz_TM-31
2000-10-31	Sergei_Krikalev	JOINS	Soyuz_TM-31
2000-10-31	Soyuz_TM-31	DEPARTS	Earth
2000-10-31	Soyuz_TM-31	ARRIVES	LEO
2000-10-31	Soyuz_TM-31_Spacecraft	SUPPORTS	International_Space_Station
2000-10-31	Yuri_Gidzenko	JOINS	International_Space_Station
2000-10-31	William_M._Shepherd	JOINS	International_Space_Station
2000-10-31	Sergei_Krikalev	JOINS	International_Space_Station
2000-11-30	Space_Shuttle_Endeavour	SUPPORTS	STS-97
2000-11-30	Michael_J._Bloomfield	JOINS	STS-97
2000-11-30	Marc_Garneau	JOINS	STS-97
2000-11-30	Joseph_R._Tanner	JOINS	STS-97
2000-11-30	Carlos_I._Noriega	JOINS	STS-97
2000-11-30	Brent_W._Jett	JOINS	STS-97
2000-11-30	STS-97	DEPARTS	Earth
2000-11-30	STS-97	ARRIVES	LEO
2000-11-30	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2000-11-30	Michael_J._Bloomfield	JOINS	International_Space_Station
2000-11-30	Marc_Garneau	JOINS	International_Space_Station
2000-11-30	Joseph_R._Tanner	JOINS	International_Space_Station
2000-11-30	Carlos_I._Noriega	JOINS	International_Space_Station
2000-11-30	Brent_W._Jett	JOINS	International_Space_Station
2000-12-11	Space_Shuttle_Endeavour	SUPPORTS	STS-97
2000-12-11	Michael_J._Bloomfield	JOINS	STS-97
2000-12-11	Marc_Garneau	JOINS	STS-97
2000-12-11	Joseph_R._Tanner	JOINS	STS-97
2000-12-11	Carlos_I._Noriega	JOINS	STS-97
2000-12-11	Brent_W._Jett	JOINS	STS-97
2000-12-11	STS-97	DEPARTS	LEO
2000-12-11	STS-97	ARRIVES	Earth
2001-01-09	Shenzhou_2 Spacecraft	SUPPORTS	Shenzhou_2
2001-01-09	Shenzhou_2	DEPARTS	Earth
2001-01-09	Shenzhou_2	ARRIVES	LEO
2001-01-16	Shenzhou_2	DEPARTS	LEO
2001-01-16	Shenzhou_2	ARRIVES	Earth
2001-02-07	Space_Shuttle_Atlantis	SUPPORTS	STS-98
2001-02-07	Destiny	SUPPORTS	STS-98
2001-02-07	Thomas_D._Jones	JOINS	STS-98
2001-02-07	Robert_L._Curbeam	JOINS	STS-98
2001-02-07	Marsha_S._Ivins	JOINS	STS-98
2001-02-07	Mark_L._Polansky	JOINS	STS-98
2001-02-07	Kenneth_D._Cockrell	JOINS	STS-98
2001-02-07	STS-98	DEPARTS	Earth
2001-02-07	STS-98	ARRIVES	LEO
2001-02-09	Space_Shuttle_Atlantis	SUPPORTS	International_Space_Station
2001-02-09	Destiny	SUPPORTS	International_Space_Station
2001-02-09	Thomas_D._Jones	JOINS	International_Space_Station
2001-02-09	Robert_L._Curbeam	JOINS	International_Space_Station
2001-02-09	Marsha_S._Ivins	JOINS	International_Space_Station
2001-02-09	Mark_L._Polansky	JOINS	International_Space_Station
2001-02-09	Kenneth_D._Cockrell	JOINS	International_Space_Station
2001-02-16	Space_Shuttle_Atlantis	SUPPORTS	STS-98
2001-02-16	Thomas_D._Jones	JOINS	STS-98
2001-02-16	Robert_L._Curbeam	JOINS	STS-98
2001-02-16	Marsha_S._Ivins	JOINS	STS-98
2001-02-16	Mark_L._Polansky	JOINS	STS-98
2001-02-16	Kenneth_D._Cockrell	JOINS	STS-98
2001-02-20	STS-98	DEPARTS	LEO
2001-02-20	STS-98	ARRIVES	Earth
2001-03-08	Space_Shuttle_Discovery	SUPPORTS	STS-102
2001-03-08	Yury_Usachev	JOINS	STS-102
2001-03-08	Susan_Helms	JOINS	STS-102
2001-03-08	Paul_W._Richards	JOINS	STS-102
2001-03-08	James_S._Voss	JOINS	STS-102
2001-03-08	James_M._Kelly_(astronaut)	JOINS	STS-102
2001-03-08	James_D._Wetherbee	JOINS	STS-102
2001-03-08	Andrew_S._W._Thomas	JOINS	STS-102
2001-03-08	STS-102	DEPARTS	Earth
2001-03-08	STS-102	ARRIVES	LEO
2001-03-10	Space_Shuttle_Discovery	SUPPORTS	International_Space_Station
2001-03-10	Yury_Usachev	JOINS	International_Space_Station
2001-03-10	Susan_Helms	JOINS	International_Space_Station
2001-03-10	Paul_W._Richards	JOINS	International_Space_Station
2001-03-10	James_S._Voss	JOINS	International_Space_Station
2001-03-10	James_M._Kelly_(astronaut)	JOINS	International_Space_Station
2001-03-10	James_D._Wetherbee	JOINS	International_Space_Station
2001-03-10	Andrew_S._W._Thomas	JOINS	International_Space_Station
2001-03-19	Space_Shuttle_Discovery	SUPPORTS	STS-102
2001-03-19	Yuri_Gidzenko	JOINS	STS-102
2001-03-19	William_M._Shepherd	JOINS	STS-102
2001-03-19	Sergei_Krikalev	JOINS	STS-102
2001-03-19	Paul_W._Richards	JOINS	STS-102
2001-03-19	James_M._Kelly_(astronaut)	JOINS	STS-102
2001-03-19	James_D._Wetherbee	JOINS	STS-102
2001-03-19	Andrew_S._W._Thomas	JOINS	STS-102
2001-03-21	STS-102	DEPARTS	LEO
2001-03-21	STS-102	ARRIVES	Earth
2001-03-23	Mir	DEPARTS	LEO
2001-03-23	Mir	ARRIVES	Sub_Orbital
2001-03-23	Mir	ENDS	
2001-04-19	Space_Shuttle_Endeavour	SUPPORTS	STS-100
2001-04-19	Yuri_Lonchakov	JOINS	STS-100
2001-04-19	Umberto_Guidoni	JOINS	STS-100
2001-04-19	Scott_E._Parazynski	JOINS	STS-100
2001-04-19	Kent_V._Rominger	JOINS	STS-100
2001-04-19	John_Phillips_(astronaut)	JOINS	STS-100
2001-04-19	Jeffrey_S._Ashby	JOINS	STS-100
2001-04-19	Chris_Hadfield	JOINS	STS-100
2001-04-19	STS-100	DEPARTS	Earth
2001-04-19	STS-100	ARRIVES	LEO
2001-04-19	Space_Shuttle_Endeavour	SUPPORTS	International_Space_Station
2001-04-19	Yuri_Lonchakov	JOINS	International_Space_Station
2001-04-19	Umberto_Guidoni	JOINS	International_Space_Station
2001-04-19	Scott_E._Parazynski	JOINS	International_Space_Station
2001-04-19	Kent_V._Rominger	JOINS	International_Space_Station
2001-04-19	John_Phillips_(astronaut)	JOINS	International_Space_Station
2001-04-19	Jeffrey_S._Ashby	JOINS	International_Space_Station
2001-04-19	Chris_Hadfield	JOINS	International_Space_Station
2001-04-29	Soyuz_TM-32_Spacecraft	SUPPORTS	Soyuz_TM-32
2001-04-29	Yuri_Baturin	JOINS	Soyuz_TM-32
2001-04-29	Talgat_Musabayev	JOINS	Soyuz_TM-32
2001-04-29	Dennis_Tito	JOINS	Soyuz_TM-32
2001-04-29	Soyuz_TM-32	DEPARTS	Earth
2001-04-29	Soyuz_TM-32	ARRIVES	LEO
2001-04-29	Soyuz_TM-32_Spacecraft	SUPPORTS	International_Space_Station
2001-04-29	Yuri_Baturin	JOINS	International_Space_Station
2001-04-29	Talgat_Musabayev	JOINS	International_Space_Station
2001-04-29	Dennis_Tito	JOINS	International_Space_Station
2001-05-01	Space_Shuttle_Endeavour	SUPPORTS	STS-100
2001-05-01	Yuri_Lonchakov	JOINS	STS-100
2001-05-01	Umberto_Guidoni	JOINS	STS-100
2001-05-01	Scott_E._Parazynski	JOINS	STS-100
2001-05-01	Kent_V._Rominger	JOINS	STS-100
2001-05-01	John_Phillips_(astronaut)	JOINS	STS-100
2001-05-01	Jeffrey_S._Ashby	JOINS	STS-100
2001-05-01	Chris_Hadfield	JOINS	STS-100
2001-05-01	STS-100	DEPARTS	LEO
2001-05-01	STS-100	ARRIVES	Earth
2001-05-05	Soyuz_TM-31_Spacecraft	SUPPORTS	Soyuz_TM-31
2001-05-05	Yuri_Baturin	JOINS	Soyuz_TM-31
2001-05-05	Talgat_Musabayev	JOINS	Soyuz_TM-31
2001-05-05	Dennis_Tito	JOINS	Soyuz_TM-31
2001-05-05	Soyuz_TM-31	DEPARTS	LEO
